Date,Hour,Target
09/19/2021 ,23,64.6
09/19/2021 ,24,60.43
09/20/2021 ,1,57.91
09/20/2021 ,2,56.95
09/20/2021 ,3,56.67
09/20/2021 ,4,57.76
09/20/2021 ,5,58.98
09/20/2021 ,6,64.97
09/20/2021 ,7,73.14
09/20/2021 ,8,66.77
09/20/2021 ,9,52.01
09/20/2021 ,10,46.09
09/20/2021 ,11,43.25
09/20/2021 ,12,43.13
09/20/2021 ,13,49.93
09/20/2021 ,14,58.11
09/20/2021 ,15,63.07
09/20/2021 ,16,68.86
09/20/2021 ,17,72.38
09/20/2021 ,18,99.59
09/20/2021 ,19,125.67
09/20/2021 ,20,108.91
09/20/2021 ,21,93.89
09/20/2021 ,22,81.98
09/20/2021 ,23,74.3
09/20/2021 ,24,69.5
09/21/2021 ,1,65.53
09/21/2021 ,2,61.87
09/21/2021 ,3,58.94
09/21/2021 ,4,58.87
09/21/2021 ,5,61.79
09/21/2021 ,6,65.85
09/21/2021 ,7,74.44
09/21/2021 ,8,68.16
09/21/2021 ,9,54.76
09/21/2021 ,10,48.02
09/21/2021 ,11,49.05
09/21/2021 ,12,55.07
09/21/2021 ,13,64.72
09/21/2021 ,14,73.51
09/21/2021 ,15,79.43
09/21/2021 ,16,83.16
09/21/2021 ,17,93.01
09/21/2021 ,18,124.18
09/21/2021 ,19,179.68
09/21/2021 ,20,133.4
09/21/2021 ,21,103.05
09/21/2021 ,22,92.17
09/21/2021 ,23,76.03
09/21/2021 ,24,71.02
09/22/2021 ,1,63.15
09/22/2021 ,2,60.42
09/22/2021 ,3,58.76
09/22/2021 ,4,57.37
09/22/2021 ,5,58.92
09/22/2021 ,6,63.94
09/22/2021 ,7,69.31
09/22/2021 ,8,61.34
09/22/2021 ,9,47.98
09/22/2021 ,10,48.39
09/22/2021 ,11,49.71
09/22/2021 ,12,53.55
09/22/2021 ,13,59.85
09/22/2021 ,14,65.99
09/22/2021 ,15,68.2
09/22/2021 ,16,73.99
09/22/2021 ,17,74.38
09/22/2021 ,18,90.93
09/22/2021 ,19,133.22
09/22/2021 ,20,98
09/22/2021 ,21,82.49
09/22/2021 ,22,73.61
09/22/2021 ,23,67.6
09/22/2021 ,24,63.97
09/23/2021 ,1,59.85
09/23/2021 ,2,57
09/23/2021 ,3,54.14
09/23/2021 ,4,53.68
09/23/2021 ,5,54.54
09/23/2021 ,6,57.66
09/23/2021 ,7,66.99
09/23/2021 ,8,61.11
09/23/2021 ,9,53.27
09/23/2021 ,10,57.29
09/23/2021 ,11,51.07
09/23/2021 ,12,54.88
09/23/2021 ,13,60.9
09/23/2021 ,14,68.25
09/23/2021 ,15,72.57
09/23/2021 ,16,89.77
09/23/2021 ,17,84.8
09/23/2021 ,18,98.68
09/23/2021 ,19,126
09/23/2021 ,20,95.16
09/23/2021 ,21,81.59
09/23/2021 ,22,73.66
09/23/2021 ,23,67.1
09/23/2021 ,24,61.6
09/24/2021 ,1,58.68
09/24/2021 ,2,55.38
09/24/2021 ,3,52.87
09/24/2021 ,4,52.53
09/24/2021 ,5,54.46
09/24/2021 ,6,60.32
09/24/2021 ,7,64.51
09/24/2021 ,8,61.15
09/24/2021 ,9,51.09
09/24/2021 ,10,50.9
09/24/2021 ,11,54.04
09/24/2021 ,12,53.2
09/24/2021 ,13,60.07
09/24/2021 ,14,63.23
09/24/2021 ,15,63.75
09/24/2021 ,16,67.35
09/24/2021 ,17,71.87
09/24/2021 ,18,83.29
09/24/2021 ,19,109.01
09/24/2021 ,20,82.98
09/24/2021 ,21,76.08
09/24/2021 ,22,70.38
09/24/2021 ,23,65.45
09/24/2021 ,24,62.76
09/25/2021 ,1,60.27
09/25/2021 ,2,57.62
09/25/2021 ,3,59.09
09/25/2021 ,4,57.51
09/25/2021 ,5,56.97
09/25/2021 ,6,59.22
09/25/2021 ,7,60.59
09/25/2021 ,8,56.33
09/25/2021 ,9,48.94
09/25/2021 ,10,44.66
09/25/2021 ,11,39.71
09/25/2021 ,12,43.72
09/25/2021 ,13,48.08
09/25/2021 ,14,54.85
09/25/2021 ,15,54.51
09/25/2021 ,16,60.15
09/25/2021 ,17,60.87
09/25/2021 ,18,68.55
09/25/2021 ,19,84.33
09/25/2021 ,20,71.19
09/25/2021 ,21,67.25
09/25/2021 ,22,62.4
09/25/2021 ,23,62.14
09/25/2021 ,24,58.78
09/26/2021 ,1,54.76
09/26/2021 ,2,53.96
09/26/2021 ,3,54.76
09/26/2021 ,4,54.13
09/26/2021 ,5,55.21
09/26/2021 ,6,57.03
09/26/2021 ,7,58.81
09/26/2021 ,8,52.53
09/26/2021 ,9,47.25
09/26/2021 ,10,50.44
09/26/2021 ,11,52.33
09/26/2021 ,12,49.05
09/26/2021 ,13,39.21
09/26/2021 ,14,47
09/26/2021 ,15,47.48
09/26/2021 ,16,51.62
09/26/2021 ,17,51.46
09/26/2021 ,18,63.78
09/26/2021 ,19,74.16
09/26/2021 ,20,72.01
09/26/2021 ,21,67.3
09/26/2021 ,22,64.26
09/26/2021 ,23,60.57
09/26/2021 ,24,55.53
09/27/2021 ,1,54.8
09/27/2021 ,2,51.89
09/27/2021 ,3,50.44
09/27/2021 ,4,50.54
09/27/2021 ,5,51.84
09/27/2021 ,6,58.49
09/27/2021 ,7,64.33
09/27/2021 ,8,59.89
09/27/2021 ,9,52.15
09/27/2021 ,10,47.99
09/27/2021 ,11,41
09/27/2021 ,12,35.64
09/27/2021 ,13,38.09
09/27/2021 ,14,43.63
09/27/2021 ,15,47.29
09/27/2021 ,16,52.78
09/27/2021 ,17,55.65
09/27/2021 ,18,65.5
09/27/2021 ,19,81.59
09/27/2021 ,20,75.72
09/27/2021 ,21,66.51
09/27/2021 ,22,64.61
09/27/2021 ,23,62.93
09/27/2021 ,24,56.12
09/28/2021 ,1,53.5
09/28/2021 ,2,52.28
09/28/2021 ,3,50.84
09/28/2021 ,4,50.11
09/28/2021 ,5,51.95
09/28/2021 ,6,58.7
09/28/2021 ,7,69.86
09/28/2021 ,8,64.72
09/28/2021 ,9,53.18
09/28/2021 ,10,44.64
09/28/2021 ,11,37.13
09/28/2021 ,12,33.16
09/28/2021 ,13,33.41
09/28/2021 ,14,33.72
09/28/2021 ,15,38.04
09/28/2021 ,16,46.82
09/28/2021 ,17,54.65
09/28/2021 ,18,67.56
09/28/2021 ,19,84.83
09/28/2021 ,20,80.54
09/28/2021 ,21,69.48
09/28/2021 ,22,66.41
09/28/2021 ,23,63.56
09/28/2021 ,24,61.26
09/29/2021 ,1,59.23
09/29/2021 ,2,56.28
09/29/2021 ,3,54.64
09/29/2021 ,4,53.87
09/29/2021 ,5,55.07
09/29/2021 ,6,64.77
09/29/2021 ,7,81.08
09/29/2021 ,8,81.3
09/29/2021 ,9,62.27
09/29/2021 ,10,53.68
09/29/2021 ,11,48.3
09/29/2021 ,12,47.26
09/29/2021 ,13,44.52
09/29/2021 ,14,49.81
09/29/2021 ,15,53.99
09/29/2021 ,16,58.02
09/29/2021 ,17,65.22
09/29/2021 ,18,76.34
09/29/2021 ,19,85.85
09/29/2021 ,20,81.72
09/29/2021 ,21,76.06
09/29/2021 ,22,72.69
09/29/2021 ,23,67.69
09/29/2021 ,24,64.3
09/30/2021 ,1,61
09/30/2021 ,2,59.59
09/30/2021 ,3,57.05
09/30/2021 ,4,54.68
09/30/2021 ,5,57.56
09/30/2021 ,6,63.27
09/30/2021 ,7,69.97
09/30/2021 ,8,66.35
09/30/2021 ,9,54.44
09/30/2021 ,10,42.89
09/30/2021 ,11,40.61
09/30/2021 ,12,38.57
09/30/2021 ,13,45.38
09/30/2021 ,14,49.8
09/30/2021 ,15,54.67
09/30/2021 ,16,55.82
09/30/2021 ,17,62.95
09/30/2021 ,18,74.86
09/30/2021 ,19,102.29
09/30/2021 ,20,88.31
09/30/2021 ,21,78.17
09/30/2021 ,22,74.88
09/30/2021 ,23,68.59
09/30/2021 ,24,65.54
10/01/2021 ,1,61.51
10/01/2021 ,2,58.17
10/01/2021 ,3,57.06
10/01/2021 ,4,55.76
10/01/2021 ,5,57.73
10/01/2021 ,6,60.62
10/01/2021 ,7,67.62
10/01/2021 ,8,66.13
10/01/2021 ,9,56.59
10/01/2021 ,10,50.81
10/01/2021 ,11,47.06
10/01/2021 ,12,48.25
10/01/2021 ,13,53.93
10/01/2021 ,14,54.7
10/01/2021 ,15,60.52
10/01/2021 ,16,60.98
10/01/2021 ,17,66.97
10/01/2021 ,18,85.94
10/01/2021 ,19,107.3
10/01/2021 ,20,88.48
10/01/2021 ,21,76.9
10/01/2021 ,22,75.12
10/01/2021 ,23,66.9
10/01/2021 ,24,62.23
10/02/2021 ,1,62.1
10/02/2021 ,2,61.81
10/02/2021 ,3,61.46
10/02/2021 ,4,57.9
10/02/2021 ,5,58.86
10/02/2021 ,6,61.63
10/02/2021 ,7,65.59
10/02/2021 ,8,62.65
10/02/2021 ,9,54.03
10/02/2021 ,10,47.96
10/02/2021 ,11,42.75
10/02/2021 ,12,42.19
10/02/2021 ,13,47.64
10/02/2021 ,14,51.52
10/02/2021 ,15,55.26
10/02/2021 ,16,60.48
10/02/2021 ,17,66.77
10/02/2021 ,18,77.83
10/02/2021 ,19,97.75
10/02/2021 ,20,84.99
10/02/2021 ,21,75.62
10/02/2021 ,22,73.33
10/02/2021 ,23,69.03
10/02/2021 ,24,62.78
10/03/2021 ,1,62.96
10/03/2021 ,2,62.74
10/03/2021 ,3,58.92
10/03/2021 ,4,58.18
10/03/2021 ,5,59.72
10/03/2021 ,6,62.36
10/03/2021 ,7,63.7
10/03/2021 ,8,58.85
10/03/2021 ,9,48.44
10/03/2021 ,10,43.53
10/03/2021 ,11,41.21
10/03/2021 ,12,45.22
10/03/2021 ,13,52
10/03/2021 ,14,57.75
10/03/2021 ,15,60.61
10/03/2021 ,16,62.55
10/03/2021 ,17,67.33
10/03/2021 ,18,86.93
10/03/2021 ,19,117.48
10/03/2021 ,20,97.91
10/03/2021 ,21,79.72
10/03/2021 ,22,76.93
10/03/2021 ,23,66.99
10/03/2021 ,24,63.2
10/04/2021 ,1,65.08
10/04/2021 ,2,59.99
10/04/2021 ,3,57.5
10/04/2021 ,4,56.23
10/04/2021 ,5,57.96
10/04/2021 ,6,62.84
10/04/2021 ,7,71.83
10/04/2021 ,8,74.33
10/04/2021 ,9,71.79
10/04/2021 ,10,67.28
10/04/2021 ,11,67.28
10/04/2021 ,12,63.86
10/04/2021 ,13,69.36
10/04/2021 ,14,76.97
10/04/2021 ,15,75.42
10/04/2021 ,16,79.92
10/04/2021 ,17,89.44
10/04/2021 ,18,108.37
10/04/2021 ,19,132.72
10/04/2021 ,20,102.57
10/04/2021 ,21,91.76
10/04/2021 ,22,85.58
10/04/2021 ,23,77.25
10/04/2021 ,24,72.17
10/05/2021 ,1,69.56
10/05/2021 ,2,65.44
10/05/2021 ,3,62.91
10/05/2021 ,4,62.17
10/05/2021 ,5,64.01
10/05/2021 ,6,67.56
10/05/2021 ,7,78.28
10/05/2021 ,8,78.67
10/05/2021 ,9,69.09
10/05/2021 ,10,68.16
10/05/2021 ,11,64.52
10/05/2021 ,12,60.24
10/05/2021 ,13,61.76
10/05/2021 ,14,64.39
10/05/2021 ,15,63.42
10/05/2021 ,16,64.59
10/05/2021 ,17,66.8
10/05/2021 ,18,82.51
10/05/2021 ,19,97.94
10/05/2021 ,20,89
10/05/2021 ,21,81.28
10/05/2021 ,22,73.8
10/05/2021 ,23,70.64
10/05/2021 ,24,66.14
10/06/2021 ,1,61.54
10/06/2021 ,2,66.3
10/06/2021 ,3,63.06
10/06/2021 ,4,62.02
10/06/2021 ,5,64.71
10/06/2021 ,6,67.14
10/06/2021 ,7,80.41
10/06/2021 ,8,76.52
10/06/2021 ,9,74.7
10/06/2021 ,10,67.23
10/06/2021 ,11,67.14
10/06/2021 ,12,64.83
10/06/2021 ,13,63.96
10/06/2021 ,14,64.24
10/06/2021 ,15,64.8
10/06/2021 ,16,65.43
10/06/2021 ,17,69.76
10/06/2021 ,18,84.76
10/06/2021 ,19,95.17
10/06/2021 ,20,90.08
10/06/2021 ,21,83.64
10/06/2021 ,22,78.23
10/06/2021 ,23,69.84
10/06/2021 ,24,64.21
10/07/2021 ,1,63.29
10/07/2021 ,2,57.9
10/07/2021 ,3,56.82
10/07/2021 ,4,56.75
10/07/2021 ,5,57.74
10/07/2021 ,6,63.83
10/07/2021 ,7,75.58
10/07/2021 ,8,88
10/07/2021 ,9,68.43
10/07/2021 ,10,64.38
10/07/2021 ,11,63.13
10/07/2021 ,12,59.53
10/07/2021 ,13,56.48
10/07/2021 ,14,57.19
10/07/2021 ,15,58.02
10/07/2021 ,16,61.49
10/07/2021 ,17,65.67
10/07/2021 ,18,81.47
10/07/2021 ,19,91.79
10/07/2021 ,20,86.15
10/07/2021 ,21,83.13
10/07/2021 ,22,78.33
10/07/2021 ,23,69.45
10/07/2021 ,24,64.18
10/08/2021 ,1,60.62
10/08/2021 ,2,56.16
10/08/2021 ,3,55.07
10/08/2021 ,4,55.24
10/08/2021 ,5,56.3
10/08/2021 ,6,63.49
10/08/2021 ,7,72.82
10/08/2021 ,8,81.55
10/08/2021 ,9,67.42
10/08/2021 ,10,65.81
10/08/2021 ,11,63.47
10/08/2021 ,12,60.37
10/08/2021 ,13,56.91
10/08/2021 ,14,53.28
10/08/2021 ,15,52
10/08/2021 ,16,52.14
10/08/2021 ,17,51.73
10/08/2021 ,18,63.07
10/08/2021 ,19,77.04
10/08/2021 ,20,76.54
10/08/2021 ,21,72.15
10/08/2021 ,22,71.89
10/08/2021 ,23,64.85
10/08/2021 ,24,60.81
10/09/2021 ,1,55.4
10/09/2021 ,2,54.8
10/09/2021 ,3,52.59
10/09/2021 ,4,51.87
10/09/2021 ,5,53.85
10/09/2021 ,6,58.14
10/09/2021 ,7,59.76
10/09/2021 ,8,64.23
10/09/2021 ,9,62.7
10/09/2021 ,10,58.75
10/09/2021 ,11,51.5
10/09/2021 ,12,47.28
10/09/2021 ,13,46.86
10/09/2021 ,14,46.52
10/09/2021 ,15,47.18
10/09/2021 ,16,50.31
10/09/2021 ,17,57.88
10/09/2021 ,18,75.18
10/09/2021 ,19,73.92
10/09/2021 ,20,72.5
10/09/2021 ,21,68.82
10/09/2021 ,22,65.93
10/09/2021 ,23,62.96
10/09/2021 ,24,58.34
10/10/2021 ,1,57.55
10/10/2021 ,2,55.31
10/10/2021 ,3,53.83
10/10/2021 ,4,53.65
10/10/2021 ,5,53.88
10/10/2021 ,6,57.36
10/10/2021 ,7,61.42
10/10/2021 ,8,59.38
10/10/2021 ,9,60.05
10/10/2021 ,10,56.18
10/10/2021 ,11,52.39
10/10/2021 ,12,46.39
10/10/2021 ,13,45.87
10/10/2021 ,14,49.32
10/10/2021 ,15,51.32
10/10/2021 ,16,52.53
10/10/2021 ,17,51.39
10/10/2021 ,18,73.29
10/10/2021 ,19,84.39
10/10/2021 ,20,77.05
10/10/2021 ,21,70.46
10/10/2021 ,22,64.01
10/10/2021 ,23,62.71
10/10/2021 ,24,56.2
10/11/2021 ,1,55.25
10/11/2021 ,2,52.54
10/11/2021 ,3,51.44
10/11/2021 ,4,51.42
10/11/2021 ,5,53.84
10/11/2021 ,6,60.84
10/11/2021 ,7,71.22
10/11/2021 ,8,69.88
10/11/2021 ,9,68.32
10/11/2021 ,10,61.03
10/11/2021 ,11,57.97
10/11/2021 ,12,48.15
10/11/2021 ,13,45.32
10/11/2021 ,14,45.14
10/11/2021 ,15,53.37
10/11/2021 ,16,58.37
10/11/2021 ,17,52.06
10/11/2021 ,18,68.65
10/11/2021 ,19,81.55
10/11/2021 ,20,80.33
10/11/2021 ,21,77.38
10/11/2021 ,22,68.39
10/11/2021 ,23,60.64
10/11/2021 ,24,56.29
10/12/2021 ,1,62.63
10/12/2021 ,2,53.71
10/12/2021 ,3,52.98
10/12/2021 ,4,52.31
10/12/2021 ,5,54.26
10/12/2021 ,6,63.14
10/12/2021 ,7,75.79
10/12/2021 ,8,82.57
10/12/2021 ,9,71.01
10/12/2021 ,10,60.49
10/12/2021 ,11,49.8
10/12/2021 ,12,45.15
10/12/2021 ,13,42.6
10/12/2021 ,14,44.41
10/12/2021 ,15,46.21
10/12/2021 ,16,49.42
10/12/2021 ,17,57.16
10/12/2021 ,18,74.77
10/12/2021 ,19,84.33
10/12/2021 ,20,81.37
10/12/2021 ,21,76.57
10/12/2021 ,22,74.76
10/12/2021 ,23,66.75
10/12/2021 ,24,60.14
10/13/2021 ,1,65.45
10/13/2021 ,2,57.09
10/13/2021 ,3,55.88
10/13/2021 ,4,55.27
10/13/2021 ,5,56.35
10/13/2021 ,6,63.36
10/13/2021 ,7,76.07
10/13/2021 ,8,77.58
10/13/2021 ,9,67.2
10/13/2021 ,10,64.72
10/13/2021 ,11,61.65
10/13/2021 ,12,58.93
10/13/2021 ,13,57.63
10/13/2021 ,14,57.72
10/13/2021 ,15,60.57
10/13/2021 ,16,58.32
10/13/2021 ,17,64.57
10/13/2021 ,18,73.2
10/13/2021 ,19,84.95
10/13/2021 ,20,82.46
10/13/2021 ,21,77.51
10/13/2021 ,22,73.5
10/13/2021 ,23,64
10/13/2021 ,24,58.23
10/14/2021 ,1,70.93
10/14/2021 ,2,65.85
10/14/2021 ,3,64.36
10/14/2021 ,4,63.51
10/14/2021 ,5,69.47
10/14/2021 ,6,70.52
10/14/2021 ,7,80.89
10/14/2021 ,8,87
10/14/2021 ,9,82.02
10/14/2021 ,10,77.46
10/14/2021 ,11,70.42
10/14/2021 ,12,70.22
10/14/2021 ,13,64.67
10/14/2021 ,14,69.52
10/14/2021 ,15,73.13
10/14/2021 ,16,76.11
10/14/2021 ,17,90.54
10/14/2021 ,18,97
10/14/2021 ,19,98.29
10/14/2021 ,20,92.86
10/14/2021 ,21,85.56
10/14/2021 ,22,79.45
10/14/2021 ,23,80.04
10/14/2021 ,24,70.26
10/15/2021 ,1,68.68
10/15/2021 ,2,59.42
10/15/2021 ,3,58.42
10/15/2021 ,4,57.65
10/15/2021 ,5,59
10/15/2021 ,6,69.04
10/15/2021 ,7,80.14
10/15/2021 ,8,87.87
10/15/2021 ,9,81.91
10/15/2021 ,10,67.9
10/15/2021 ,11,65.99
10/15/2021 ,12,65.93
10/15/2021 ,13,64.3
10/15/2021 ,14,68.53
10/15/2021 ,15,68.06
10/15/2021 ,16,68.96
10/15/2021 ,17,75.18
10/15/2021 ,18,93.83
10/15/2021 ,19,109.54
10/15/2021 ,20,99.29
10/15/2021 ,21,85.29
10/15/2021 ,22,80.52
10/15/2021 ,23,79.77
10/15/2021 ,24,72.8
10/16/2021 ,1,67.27
10/16/2021 ,2,66.07
10/16/2021 ,3,59.29
10/16/2021 ,4,56.4
10/16/2021 ,5,56.76
10/16/2021 ,6,61.52
10/16/2021 ,7,67.2
10/16/2021 ,8,66.9
10/16/2021 ,9,67.9
10/16/2021 ,10,54.4
10/16/2021 ,11,49.6
10/16/2021 ,12,44.71
10/16/2021 ,13,44.83
10/16/2021 ,14,47.8
10/16/2021 ,15,50.81
10/16/2021 ,16,63.31
10/16/2021 ,17,67.54
10/16/2021 ,18,84.65
10/16/2021 ,19,101.7
10/16/2021 ,20,83.63
10/16/2021 ,21,78.31
10/16/2021 ,22,76.43
10/16/2021 ,23,69.91
10/16/2021 ,24,64.76
10/17/2021 ,1,67.48
10/17/2021 ,2,65.94
10/17/2021 ,3,58.71
10/17/2021 ,4,58
10/17/2021 ,5,57.82
10/17/2021 ,6,59.69
10/17/2021 ,7,65.8
10/17/2021 ,8,64.99
10/17/2021 ,9,67.44
10/17/2021 ,10,59.75
10/17/2021 ,11,61.73
10/17/2021 ,12,52
10/17/2021 ,13,46.18
10/17/2021 ,14,47.25
10/17/2021 ,15,46.24
10/17/2021 ,16,50.7
10/17/2021 ,17,50.7
10/17/2021 ,18,70.65
10/17/2021 ,19,83.01
10/17/2021 ,20,78.46
10/17/2021 ,21,71.94
10/17/2021 ,22,67.53
10/17/2021 ,23,62.25
10/17/2021 ,24,58.25
10/18/2021 ,1,55.7
10/18/2021 ,2,53.85
10/18/2021 ,3,51.86
10/18/2021 ,4,52.17
10/18/2021 ,5,53.73
10/18/2021 ,6,61.2
10/18/2021 ,7,77.34
10/18/2021 ,8,80.47
10/18/2021 ,9,67.5
10/18/2021 ,10,69.53
10/18/2021 ,11,65.8
10/18/2021 ,12,60.24
10/18/2021 ,13,63.82
10/18/2021 ,14,61.62
10/18/2021 ,15,59.14
10/18/2021 ,16,63.36
10/18/2021 ,17,66.19
10/18/2021 ,18,81.06
10/18/2021 ,19,95.42
10/18/2021 ,20,89.95
10/18/2021 ,21,83.55
10/18/2021 ,22,81.49
10/18/2021 ,23,70.46
10/18/2021 ,24,67.52
10/19/2021 ,1,65.52
10/19/2021 ,2,59.28
10/19/2021 ,3,58.18
10/19/2021 ,4,58.1
10/19/2021 ,5,64.98
10/19/2021 ,6,69.55
10/19/2021 ,7,87.51
10/19/2021 ,8,87.14
10/19/2021 ,9,70
10/19/2021 ,10,66.73
10/19/2021 ,11,63.17
10/19/2021 ,12,60.85
10/19/2021 ,13,58.51
10/19/2021 ,14,58.92
10/19/2021 ,15,59.14
10/19/2021 ,16,61.06
10/19/2021 ,17,65.34
10/19/2021 ,18,81.94
10/19/2021 ,19,107.82
10/19/2021 ,20,95.91
10/19/2021 ,21,87.33
10/19/2021 ,22,81.61
10/19/2021 ,23,71.71
10/19/2021 ,24,66.79
10/20/2021 ,1,57
10/20/2021 ,2,55.13
10/20/2021 ,3,54.14
10/20/2021 ,4,54
10/20/2021 ,5,55.93
10/20/2021 ,6,63.99
10/20/2021 ,7,82.11
10/20/2021 ,8,88.29
10/20/2021 ,9,69.86
10/20/2021 ,10,71.68
10/20/2021 ,11,71.82
10/20/2021 ,12,66.76
10/20/2021 ,13,67.09
10/20/2021 ,14,67.89
10/20/2021 ,15,67.95
10/20/2021 ,16,68.62
10/20/2021 ,17,69.24
10/20/2021 ,18,81.59
10/20/2021 ,19,99.33
10/20/2021 ,20,87.21
10/20/2021 ,21,80.26
10/20/2021 ,22,76.8
10/20/2021 ,23,68.55
10/20/2021 ,24,63.98
10/21/2021 ,1,57.21
10/21/2021 ,2,54.03
10/21/2021 ,3,53.36
10/21/2021 ,4,53.56
10/21/2021 ,5,55.13
10/21/2021 ,6,64.76
10/21/2021 ,7,77.27
10/21/2021 ,8,87.81
10/21/2021 ,9,68.85
10/21/2021 ,10,66.47
10/21/2021 ,11,67.02
10/21/2021 ,12,62.32
10/21/2021 ,13,62.13
10/21/2021 ,14,62.74
10/21/2021 ,15,65.71
10/21/2021 ,16,68.22
10/21/2021 ,17,69.05
10/21/2021 ,18,85.94
10/21/2021 ,19,106.14
10/21/2021 ,20,88.63
10/21/2021 ,21,80.83
10/21/2021 ,22,72.16
10/21/2021 ,23,66.42
10/21/2021 ,24,62.29
10/22/2021 ,1,59.6
10/22/2021 ,2,55.13
10/22/2021 ,3,52.59
10/22/2021 ,4,52.29
10/22/2021 ,5,54.48
10/22/2021 ,6,63.66
10/22/2021 ,7,72.23
10/22/2021 ,8,79.94
10/22/2021 ,9,65.38
10/22/2021 ,10,63.22
10/22/2021 ,11,62.54
10/22/2021 ,12,60.38
10/22/2021 ,13,59.81
10/22/2021 ,14,61.13
10/22/2021 ,15,59.64
10/22/2021 ,16,61.28
10/22/2021 ,17,62.33
10/22/2021 ,18,74.86
10/22/2021 ,19,84.73
10/22/2021 ,20,75.52
10/22/2021 ,21,71.72
10/22/2021 ,22,68.28
10/22/2021 ,23,61.91
10/22/2021 ,24,61.01
10/23/2021 ,1,59.17
10/23/2021 ,2,54.22
10/23/2021 ,3,52.17
10/23/2021 ,4,51.3
10/23/2021 ,5,52.5
10/23/2021 ,6,56.78
10/23/2021 ,7,64.75
10/23/2021 ,8,67.23
10/23/2021 ,9,61.9
10/23/2021 ,10,56.37
10/23/2021 ,11,53.74
10/23/2021 ,12,47.4
10/23/2021 ,13,48.85
10/23/2021 ,14,46.07
10/23/2021 ,15,46.33
10/23/2021 ,16,52.12
10/23/2021 ,17,53.03
10/23/2021 ,18,68
10/23/2021 ,19,78.72
10/23/2021 ,20,71
10/23/2021 ,21,69.8
10/23/2021 ,22,67.64
10/23/2021 ,23,62.8
10/23/2021 ,24,60.25
10/24/2021 ,1,60.35
10/24/2021 ,2,60.17
10/24/2021 ,3,57
10/24/2021 ,4,54.26
10/24/2021 ,5,54.93
10/24/2021 ,6,58.04
10/24/2021 ,7,62.36
10/24/2021 ,8,61.02
10/24/2021 ,9,53.6
10/24/2021 ,10,55.04
10/24/2021 ,11,58.53
10/24/2021 ,12,54.35
10/24/2021 ,13,53.63
10/24/2021 ,14,53.3
10/24/2021 ,15,53.65
10/24/2021 ,16,54.23
10/24/2021 ,17,51.94
10/24/2021 ,18,72.69
10/24/2021 ,19,83.28
10/24/2021 ,20,79.15
10/24/2021 ,21,73.53
10/24/2021 ,22,69.69
10/24/2021 ,23,64.17
10/24/2021 ,24,58.85
10/25/2021 ,1,58.04
10/25/2021 ,2,54.87
10/25/2021 ,3,53.31
10/25/2021 ,4,53.09
10/25/2021 ,5,55.32
10/25/2021 ,6,59.76
10/25/2021 ,7,67.99
10/25/2021 ,8,79.83
10/25/2021 ,9,72.3
10/25/2021 ,10,67.09
10/25/2021 ,11,64.45
10/25/2021 ,12,62.74
10/25/2021 ,13,57.3
10/25/2021 ,14,58.58
10/25/2021 ,15,58.52
10/25/2021 ,16,59.77
10/25/2021 ,17,56.65
10/25/2021 ,18,77.24
10/25/2021 ,19,86.38
10/25/2021 ,20,81.28
10/25/2021 ,21,70.93
10/25/2021 ,22,68.31
10/25/2021 ,23,63.56
10/25/2021 ,24,58.42
10/26/2021 ,1,60.28
10/26/2021 ,2,57.53
10/26/2021 ,3,56.4
10/26/2021 ,4,56.51
10/26/2021 ,5,58.22
10/26/2021 ,6,67.23
10/26/2021 ,7,79.59
10/26/2021 ,8,85.67
10/26/2021 ,9,74.86
10/26/2021 ,10,67.32
10/26/2021 ,11,66
10/26/2021 ,12,60.64
10/26/2021 ,13,57.5
10/26/2021 ,14,61.72
10/26/2021 ,15,60.79
10/26/2021 ,16,60.35
10/26/2021 ,17,62.28
10/26/2021 ,18,83.04
10/26/2021 ,19,97.1
10/26/2021 ,20,88.49
10/26/2021 ,21,80.35
10/26/2021 ,22,76.09
10/26/2021 ,23,72.63
10/26/2021 ,24,65.41
10/27/2021 ,1,63.13
10/27/2021 ,2,59.37
10/27/2021 ,3,57.46
10/27/2021 ,4,56.78
10/27/2021 ,5,58.18
10/27/2021 ,6,69.2
10/27/2021 ,7,78.92
10/27/2021 ,8,86.1
10/27/2021 ,9,69.31
10/27/2021 ,10,62.88
10/27/2021 ,11,59.16
10/27/2021 ,12,55.83
10/27/2021 ,13,52.22
10/27/2021 ,14,54.37
10/27/2021 ,15,55.6
10/27/2021 ,16,60.18
10/27/2021 ,17,64.49
10/27/2021 ,18,92.77
10/27/2021 ,19,115.83
10/27/2021 ,20,96.74
10/27/2021 ,21,83.44
10/27/2021 ,22,82.22
10/27/2021 ,23,73.3
10/27/2021 ,24,65.33
10/28/2021 ,1,65.58
10/28/2021 ,2,62.97
10/28/2021 ,3,60.76
10/28/2021 ,4,60.48
10/28/2021 ,5,62.32
10/28/2021 ,6,70.7
10/28/2021 ,7,85.46
10/28/2021 ,8,93.1
10/28/2021 ,9,69.53
10/28/2021 ,10,58.09
10/28/2021 ,11,52.5
10/28/2021 ,12,49.61
10/28/2021 ,13,51.58
10/28/2021 ,14,54.52
10/28/2021 ,15,57.81
10/28/2021 ,16,61.92
10/28/2021 ,17,72.08
10/28/2021 ,18,104.03
10/28/2021 ,19,140.14
10/28/2021 ,20,107.99
10/28/2021 ,21,91.06
